,district,rooms,size,level,max_levels,price,kocha_grouped
6715,Учтепинский,2,52.0,4,4,35000.0,Чиланзар 13-й квартал махалля Кухна-Чупонота
6716,Учтепинский,4,76.0,2,4,51500.0,Чиланзар 11-й квартал
6717,Мирабадский,3,80.0,4,4,75000.0,Чимкент
6718,Чиланзарский,2,47.0,3,4,41000.0,Чиланзар 7-й квартал
6719,Чиланзарский,1,30.0,3,4,24000.0,Чиланзар 7-й квартал
6720,Чиланзарский,3,70.0,1,5,47000.0,Чиланзар
6721,Юнусабадский,3,78.0,1,5,55000.0,Юнусабад-10
6722,Мирзо-Улугбекский,4,95.0,4,4,95000.0,Буюк Ипак Йули
6723,Мирабадский,4,96.0,12,16,85000.0,Нукус
6724,Яшнободский,2,58.0,5,5,29500.0,Городок Авиастроителей 3-й квартал
6725,Сергелийский,4,105.0,7,9,42000.0,other_medium
6726,Чиланзарский,1,42.0,4,4,25000.0,Чиланзар
6727,Юнусабадский,5,180.0,5,8,280000.0,other_very_high
6728,Чиланзарский,2,50.0,3,5,34000.0,Чиланзар-6
6729,Чиланзарский,2,50.0,1,5,35500.0,Чиланзар
6730,Чиланзарский,1,42.0,3,9,26500.0,Чиланзар
6731,Чиланзарский,1,38.0,3,4,24500.0,Чиланзар
6732,Юнусабадский,1,45.0,5,5,24000.0,other_very_low
6733,Яшнободский,2,54.0,4,4,31500.0,Шумиловский городок
6734,Янгихаётский,4,96.0,9,9,34500.0,other_low
6735,Чиланзарский,4,92.0,2,4,115000.0,Чиланзар квартал Ц
6736,Чиланзарский,3,65.0,3,4,47500.0,Чиланзар 1-й квартал
6737,Мирабадский,3,90.0,7,9,82000.0,other_very_high
6739,Юнусабадский,5,107.0,8,9,58000.0,Юнусабад-12
6740,Яшнободский,2,54.15,2,9,34000.0,1-й проезд Авиасозлар
6741,Яшнободский,3,93.0,2,9,82000.0,Алтынтепа
6742,Мирзо-Улугбекский,2,65.0,5,9,41000.0,Паркентский
6743,Мирзо-Улугбекский,2,48.0,1,4,34500.0,other_low
6744,Яккасарайский,1,43.0,5,16,37000.0,other_low
6745,Олмазорский,4,130.0,4,4,88000.0,Камарнисо
6746,Мирзо-Улугбекский,2,50.0,1,4,38000.0,Ялангач
6747,Чиланзарский,1,32.0,3,4,30500.0,Чиланзар 3-й квартал
6748,Шайхантахурский,3,80.0,3,4,60000.0,Хадра
6749,Чиланзарский,3,60.89,7,9,41000.0,other_medium
6750,Юнусабадский,2,60.0,2,4,58499.0,Киёт
6751,Мирабадский,3,84.0,3,4,90000.0,Шароф Рашидов
6752,Юнусабадский,3,70.0,4,4,63000.0,ц-5 Киёт (Ц-5) 
6753,Яккасарайский,4,110.0,1,4,154998.0,Мирабад
6754,Юнусабадский,4,96.0,4,4,60000.0,Минор
6755,Юнусабадский,2,60.0,2,4,75000.0,проезд Олой Бозори
6756,Юнусабадский,1,42.0,1,4,47000.0,Киёт
6757,Яшнободский,1,50.0,2,9,45000.0,Мавлоно Риёзи
6758,Юнусабадский,1,42.0,4,4,43000.0,Киёт
6759,Юнусабадский,2,55.0,1,4,43000.0,Юнусабад 1-й квартал
6760,Яккасарайский,2,53.0,2,3,45000.0,Юнус Ражабий
6761,Юнусабадский,2,65.0,6,9,60000.0,Минор
6762,Юнусабадский,3,72.0,1,4,50000.0,other_medium
6763,Юнусабадский,3,70.0,2,4,60000.0,Минор
6764,Юнусабадский,4,96.0,4,4,80000.0,Киёт
6765,Юнусабадский,3,70.0,2,4,60000.0,Минор
6766,Юнусабадский,4,96.0,4,4,80000.0,Киёт
6767,Юнусабадский,3,63.0,2,5,73000.0,other_high
6768,Мирзо-Улугбекский,3,74.0,7,9,62000.0,Дархан
6769,Шайхантахурский,3,70.0,2,4,55000.0,Лабзак
6770,Юнусабадский,5,110.0,8,9,61998.0,Богишамол
6771,Мирабадский,2,65.0,3,9,54998.0,Шахрисабз
6772,Юнусабадский,5,110.0,7,9,72999.0,Богишамол
6773,Шайхантахурский,2,58.0,2,4,47500.0,Хадра
6774,Шайхантахурский,2,72.0,4,4,42000.0,Джангох
6775,Яккасарайский,3,75.0,3,4,75000.0,Глинки
6776,Мирабадский,1,34.0,2,5,36500.0,other_low
6777,Мирабадский,3,80.0,3,4,90000.0,Шароф Рашидов
6778,Мирабадский,2,65.0,4,4,60000.0,Тараса Шевченко
6779,Чиланзарский,3,73.0,4,9,53000.0,other_high
6780,Юнусабадский,3,115.0,5,9,105000.0,Киёт
6781,Шайхантахурский,3,73.0,5,9,51000.0,Хадра
6782,Шайхантахурский,3,94.0,4,4,72500.0,Хадра
6783,Шайхантахурский,3,73.0,6,9,60000.0,Хадра
6784,Олмазорский,3,73.0,6,9,53000.0,Себзар
6785,Яккасарайский,4,160.0,5,8,160000.0,other_very_high
6786,Шайхантахурский,3,65.0,8,9,55000.0,other_high
6787,Сергелийский,5,115.0,1,4,82000.0,other_very_high
6788,Шайхантахурский,3,100.0,4,4,85000.0,other_very_high
6789,Шайхантахурский,4,78.0,8,9,50000.0,1-й проезд Генерала Узакова
6790,Олмазорский,1,38.0,4,4,18000.0,other_very_low
6791,Мирабадский,4,100.0,3,4,88000.0,Чимкент
6792,Мирабадский,3,100.0,5,9,115000.0,Буюк Турон
6793,Яккасарайский,4,160.0,2,7,195000.0,other_very_high
6794,Мирабадский,2,38.0,8,8,60000.0,other_high
6795,Мирзо-Улугбекский,3,70.0,4,5,47000.0,Оккургон
6796,Мирзо-Улугбекский,3,72.0,6,9,56000.0,Паркентская (Генерала Петрова) 
6797,Мирзо-Улугбекский,4,130.0,2,4,130000.0,other_very_high
6798,Яккасарайский,1,30.0,3,4,26500.0,other_very_low
6799,Яккасарайский,3,105.0,4,10,145000.0,7-й проезд Абдуллы Каххара
6800,Яшнободский,4,144.0,8,8,185000.0,Садыка Азимова (Жуковского) 
6801,Яшнободский,2,57.0,6,9,37000.0,1-й переулок Бойкургон
6802,Яккасарайский,3,100.0,5,12,85000.0,other_very_high
6803,Юнусабадский,4,92.0,5,5,40500.0,Юнусабад 9-й квартал
6804,Чиланзарский,3,68.0,2,5,44000.0,other_medium
6805,Олмазорский,2,56.0,1,5,32500.0,other_low
6806,Чиланзарский,3,82.0,3,4,70000.0,Чиланзар-Ц
6807,Юнусабадский,2,63.0,9,9,43000.0,Кашкар
6808,Мирабадский,2,65.0,8,8,90000.0,ЦУМ (Ц-7) 
6809,Яшнободский,2,51.0,4,4,26500.0,Фергана Йули
6810,Сергелийский,2,45.0,4,7,30000.0,1-й проезд Сергели
6811,Олмазорский,4,130.0,1,7,129999.0,30-й тупик Сагбан
6812,Сергелийский,3,58.0,1,7,44000.0,other_medium
6813,Яшнободский,3,70.0,3,5,43000.0,Городок Авиастроителей 4-й квартал
6814,Юнусабадский,4,93.0,3,4,55000.0,Юнусабад-13
6815,Олмазорский,3,91.0,3,3,85000.0,other_very_high
6816,Олмазорский,3,76.0,5,5,39500.0,other_low
6817,Юнусабадский,2,54.0,3,4,40000.0,Юнусабад 13-й квартал
6818,Мирабадский,3,68.0,3,4,34000.0,Учувчилар
6820,Юнусабадский,3,75.0,1,4,80000.0,Киёт
6821,Мирзо-Улугбекский,3,75.0,3,4,90000.0,Олой
6822,Чиланзарский,3,70.0,4,4,37500.0,Чиланзар
6823,Чиланзарский,2,50.0,2,5,37500.0,other_low
6824,Чиланзарский,2,50.0,2,4,34500.0,Чиланзар-Ц
6825,Чиланзарский,2,50.0,4,4,34000.0,
6826,Чиланзарский,2,50.0,4,4,30500.0,Чиланзар-10
6827,Чиланзарский,2,50.0,2,5,36500.0,Чиланзар-6
6828,Чиланзарский,1,40.0,2,4,29500.0,Чиланзар
6829,Чиланзарский,1,32.0,4,5,24500.0,Чиланзар-6
6830,Чиланзарский,1,32.0,2,4,28500.0,Чиланзар-6
6831,Чиланзарский,1,32.0,3,5,24500.0,Чиланзар
6832,Чиланзарский,1,33.0,4,4,26000.0,Чиланзар 1-й квартал
6833,Учтепинский,1,39.38,5,5,27950.0,Чиланзар 15-й квартал
6834,Чиланзарский,3,80.0,2,9,59000.0,Алмазар
6835,Мирзо-Улугбекский,3,73.0,1,4,35192.0,Феруза-1
6837,Учтепинский,1,30.0,1,4,29400.0,Чиланзар 23-й квартал
6838,Юнусабадский,3,70.0,2,4,48000.0,1-й проезд Амира Темура
6839,Юнусабадский,2,55.0,2,5,33500.0,ТашГРЭС
6840,Мирзо-Улугбекский,2,54.0,5,5,50000.0,Оккургон
6841,Олмазорский,4,100.0,2,9,53000.0,Каракамыш квартал 2/1
6842,Чиланзарский,2,44.0,3,4,33000.0,other_low
6844,Мирзо-Улугбекский,5,110.0,2,4,85000.0,Феруза-1
6845,Чиланзарский,2,50.0,2,4,30500.0,other_very_low
6846,Олмазорский,2,60.0,2,9,36000.0,Каракамыш квартал 2/1
6847,Олмазорский,1,40.0,2,9,26000.0,Каракамыш квартал 2/1
6848,Мирзо-Улугбекский,3,80.0,2,4,140000.0,Шастри
6849,Мирабадский,5,115.0,4,9,98000.0,Госпитальный
6850,Шайхантахурский,2,92.0,2,9,50000.0,Ганга
6851,Шайхантахурский,6,341.0,2,3,250000.0,other_very_high
6852,Юнусабадский,4,115.0,7,9,68000.0,Юнусабад 10-й квартал
6853,Яшнободский,3,78.0,2,9,75000.0,Сандикли
6854,Чиланзарский,4,91.0,9,9,72000.0,other_high
6855,Олмазорский,3,70.0,4,4,37000.0,Каракамыш квартал 1/4
6856,Чиланзарский,3,67.0,2,4,52500.0,Чиланзар 9-й квартал
6857,Учтепинский,1,30.0,1,4,29500.0,Чиланзар 21-й квартал
6858,Чиланзарский,2,50.0,2,4,37500.0,other_low
6860,Сергелийский,2,52.0,1,4,43000.0,Сергели-IV
6861,Шайхантахурский,5,100.0,7,9,48000.0,Бельтепа
6862,Яшнободский,2,61.0,8,9,34000.0,1-й проезд Авиасозлар
6863,Шайхантахурский,3,77.0,5,5,45000.0,Бельтепа
6864,Чиланзарский,1,30.0,2,4,27000.0,other_very_low
6865,Чиланзарский,1,30.0,4,4,25500.0,Торговый центр
6866,Чиланзарский,1,30.0,1,4,25200.0,other_very_low
6867,Чиланзарский,1,30.0,3,4,22700.0,Торговый центр
6868,Мирабадский,3,71.0,2,9,47000.0,Янгизамон
6869,Шайхантахурский,2,55.0,4,4,40000.0,Лабзак
6870,Шайхантахурский,3,68.41,4,9,56000.0,other_high
6871,Мирабадский,2,65.0,8,8,90000.0,Ойбек
6872,Яккасарайский,1,48.0,6,8,57000.0,Тезиковая дача
6873,Мирзо-Улугбекский,1,20.0,1,4,17500.0,other_very_low
6874,Мирабадский,3,75.0,6,9,85000.0,other_very_high
6875,Мирабадский,2,68.0,3,9,33000.0,Куйлюк 4-й квартал
6876,Чиланзарский,2,44.0,5,5,35000.0,Лутфи
6877,Мирабадский,4,93.6,4,4,92500.0,Тараса Шевченко
6878,Мирабадский,4,121.0,5,9,115000.0,Нукус
6879,Юнусабадский,2,60.0,7,9,63000.0,Юнусабад 4-й квартал
6880,Чиланзарский,5,109.0,3,5,80000.0,Чиланзар 2-й квартал
6881,Учтепинский,3,80.0,4,4,51000.0,Чиланзар 14-й квартал
6882,Учтепинский,3,92.0,4,4,44000.0,Чиланзар 14-й квартал
6883,Учтепинский,3,67.0,3,4,42000.0,Чиланзар 14-й квартал
6884,Учтепинский,3,68.0,2,5,46000.0,Чиланзар 15-й квартал
6885,Яккасарайский,1,43.0,12,16,33500.0,Бобур
6886,Яккасарайский,2,52.0,5,5,36200.0,other_low
6887,Яккасарайский,2,63.0,1,9,43000.0,пр-т Бабура
6888,Учтепинский,2,54.0,3,4,31000.0,Чиланзар 14-й квартал
6889,Учтепинский,4,96.0,4,4,73000.0,Чиланзар 13-й квартал махалля Кухна-Чупонота
6890,Учтепинский,4,80.0,5,5,47000.0,Кухна-Чупонота массив Чиланзар 13-й квартал
6891,Учтепинский,4,76.0,1,5,120000.0,Кухна-Чупонота массив Чиланзар 13-й квартал
6892,Учтепинский,3,70.0,4,5,47000.0,Кухна-Чупонота массив Чиланзар 13-й квартал
6893,Мирабадский,3,135.0,3,8,88000.0,Госпитальный
6894,Учтепинский,2,54.0,1,5,52000.0,Кухна-Чупонота массив Чиланзар 13-й квартал
6895,Учтепинский,5,120.0,3,5,120000.0,Кухна-Чупонота массив Чиланзар 13-й квартал
6896,Учтепинский,4,86.0,6,9,68500.0,Чиланзар 12-й квартал
6897,Учтепинский,4,78.0,1,4,56000.0,Чиланзар 12-й квартал
6898,Учтепинский,3,72.0,7,9,58000.0,Чиланзар 15-й квартал
6899,Чиланзарский,2,47.0,2,4,32000.0,Чиланзар 16-й квартал
6900,Учтепинский,3,98.0,3,4,66000.0,Чиланзар 12-й квартал
6901,Чиланзарский,2,58.0,3,9,40500.0,Чиланзар 16-й квартал
6902,Чиланзарский,2,60.0,3,5,33500.0,Чиланзар
6903,Чиланзарский,2,60.0,3,5,35500.0,other_low
6904,Чиланзарский,2,50.0,4,5,33500.0,Чиланзар-Ц
6905,Чиланзарский,2,50.0,2,5,34000.0,Чиланзар
6906,Чиланзарский,1,36.0,2,4,26500.0,Чиланзар
6907,Чиланзарский,1,36.0,1,4,26500.0,Чиланзар
6908,Чиланзарский,1,32.0,3,5,25500.0,Мукими
6909,Учтепинский,3,65.0,4,4,43000.0,Чиланзар 12-й квартал
6910,Чиланзарский,3,70.0,5,5,40000.0,Чиланзар 16-й квартал
6911,Учтепинский,2,46.0,1,4,38500.0,Чиланзар 11-й квартал
6912,Учтепинский,2,50.0,4,4,32000.0,Чиланзар 11-й квартал
6913,Чиланзарский,2,50.0,1,4,43500.0,Чиланзар 17-й квартал
6914,Мирабадский,2,65.0,8,9,52000.0,проспект Амира Темура
6915,Чиланзарский,2,70.0,2,4,68000.0,Чиланзар 17-й квартал
6916,Чиланзарский,2,46.0,4,4,35000.0,Чиланзар 17-й квартал
6917,Чиланзарский,1,34.0,2,4,30500.0,Чиланзар 10-й квартал
6918,Учтепинский,2,56.0,3,4,37000.0,Чиланзар квартал Г9А
6919,Учтепинский,2,46.0,1,5,28500.0,Чиланзар 24-й квартал
6920,Шайхантахурский,2,46.0,9,9,37000.0,Чорсу
6921,Чиланзарский,3,71.0,2,4,43000.0,Чиланзар квартал Ц
6922,Мирзо-Улугбекский,2,54.0,5,5,50000.0,other_medium
6923,Мирабадский,3,135.0,3,9,88000.0,Госпитальный
6924,Чиланзарский,2,47.0,4,4,35000.0,Чиланзар 18-й квартал
6925,Мирабадский,4,100.0,8,9,95000.0,Фидокор (Чехова) 
